,active,code,firstName,hasMorePages,id,lastName,number,officialDenomination,salutationLetter,salutationTitle,updated
797,False,,Otto A.,,1855,de Dardel,,,,,2015-05-17T21:18:19Z
798,False,,J.-B.-Louis,,1856,de Demiéville,,,,,2015-05-17T21:18:19Z
799,False,,Louis,True,1857,de Diesbach de Belleroche,,,,,2015-05-17T21:18:19Z
800,False,,Max F.,,1858,de Diesbach de Torny,,,,,2015-05-17T21:18:19Z
801,False,,Aymon,,1859,de Gingins,,,,,2015-05-17T21:18:19Z
802,False,,Louis,,1860,de Kalbermatten,,,,,2015-05-17T21:18:19Z
803,True,PER_3068_,Denis,,4201,de la Reussille,3068.0,de la Reussille,,,2018-01-10T16:43:45Z
804,False,,Eugène,,1861,de Lavallaz,,,,,2015-05-17T21:18:19Z
805,False,,Auguste,,1862,de Loës,,,,,2015-05-17T21:18:19Z
806,False,,Alois,,1863,de Meuron,,,,,2015-05-17T21:18:19Z
807,False,,H. Pierre,,1864,de Meuron,,,,,2015-05-17T21:18:19Z
808,False,,Georges-Jean-Joseph,,1865,de Montenach,,,,,2015-05-17T21:18:19Z
809,False,,Ferdinand,,1866,de Montheys,,,,,2015-05-17T21:18:19Z
810,False,,Jean,,1867,de Muralt,,de Muralt,,,2015-05-17T21:18:19Z
811,False,,Charles,,1868,de Preux,,,,,2015-05-17T21:18:19Z
812,False,,Frédéric-Jules,,1869,De Rabours,,,,,2015-05-17T21:18:19Z
813,False,,Antoine,,1870,de Riedmatten,,,,,2015-05-17T21:18:19Z
814,False,,Charles,,1871,de Rivaz,,,,,2015-05-17T21:18:19Z
815,False,,Charles-Louis,,1872,de Rivaz,,,,,2015-05-17T21:18:19Z
816,False,,Henri Gaspard,,1873,de Schaller,,,,,2015-05-17T21:18:19Z
817,False,,Julien,,1874,de Schaller,,,,,2015-05-17T21:18:19Z
818,False,,Aymon,,1875,de Senarclens,,,,,2015-05-17T21:18:19Z
819,False,,Georges,,1876,de Stockalper,,,,,2015-05-17T21:18:19Z
820,False,,Leone,,1877,de Stoppani,,,,,2015-05-17T21:18:19Z
821,False,,Ph.-A.-Arthur,,1878,de Techtermann,,,,,2015-05-17T21:18:19Z
822,False,,Ernest,,1879,de Weck,,,,,2015-05-17T21:18:19Z
823,False,,Louis,,1880,de Weck,,,,,2015-05-17T21:18:19Z
824,False,,Camille,,1881,de Werra,,,,,2015-05-17T21:18:19Z
825,False,,Charles,,1882,de Werra,,,,,2015-05-17T21:18:19Z
826,False,,Charles,,1883,de Wuilleret,,,,,2015-05-17T21:18:19Z
827,False,,Louis,,1884,de Wuilleret,,,,,2015-05-17T21:18:19Z
828,False,PER_1071_,Edouard,,625,Debétaz,1071.0,,,,2015-05-17T21:18:19Z
829,False,,Victor-O.,,1885,Debonneville,,,,,2015-05-17T21:18:19Z
830,False,PER_2462_,Gilbert,,418,Debons,2462.0,Debons,,,2015-05-17T21:18:19Z
831,False,,Ernest-Ed.,,1886,Decollogny,,,,,2015-05-17T21:18:19Z
832,False,,Camille,,1887,Decoppet,,Decoppet,,,2015-05-17T21:18:19Z
833,False,,Lucien,,1888,Decoppet,,,,,2015-05-17T21:18:19Z
834,False,,Jeannot,,1889,Decrousnaz,,,,,2015-05-17T21:18:19Z
835,False,,Caspar,,1890,Decurtins,,,,,2015-05-17T21:18:19Z
836,False,PER_2482_,Walter,,458,Decurtins,2482.0,Decurtins Walter,,,2015-05-17T21:18:19Z
837,False,,Julius E. F.,,1891,Dedual,,,,,2015-05-17T21:18:19Z
838,False,,Camille,,1892,Défayes,,,,,2015-05-17T21:18:19Z
839,False,,Friedrich,,1893,Degen,,,,,2015-05-17T21:18:19Z
840,False,,Walter,,1894,Degen,,,,,2015-05-17T21:18:19Z
841,False,PER_2043_,Elisabeth,,728,Déglise,2043.0,,,,2015-05-17T21:18:19Z
842,False,,P.-Louis,,1895,Déglon,,,,,2015-05-17T21:18:19Z
843,False,,P.-Samuel,,1896,Déglon,,,,,2015-05-17T21:18:19Z
844,False,PER_2283_,Joseph,,58,Deiss,2283.0,Deiss,,,2016-04-07T08:48:06Z
845,False,PER_2208_,Edouard,,59,Delalay,2208.0,Delalay,,,2015-05-17T21:18:19Z
846,False,PER_1108_,Jean-Pascal,,659,Delamuraz,1108.0,Delamuraz,,,2015-05-17T21:18:19Z
847,False,,J.-Louis-Henri,,1897,Delarageaz,,,,,2015-05-17T21:18:19Z
848,False,,Louis-Charles,,1898,Delarageaz,,,,,2015-05-17T21:18:19Z
849,False,,Joseph,True,1899,Delatena,,,,,2015-05-17T21:18:19Z
850,False,,Karl,,1900,Dellberg,,,,,2015-05-17T21:18:19Z
851,False,,Agostino,,1901,Demarchi,,,,,2015-05-17T21:18:19Z
852,False,,David,,1902,Dénéréaz,,,,,2015-05-17T21:18:19Z
853,False,,Alexandre,,1903,Dénériaz,,,,,2015-05-17T21:18:19Z
854,False,PER_1015_,Heidi,,568,Deneys,1015.0,Deneys Heidi,,,2015-05-17T21:18:19Z
855,False,,Louis,,1904,Denzler,,,,,2015-05-17T21:18:19Z
856,False,,Raymond,,1905,Deonna,,Deonna,,,2015-05-17T21:18:19Z
857,True,PER_2788_,Fathi,,4079,Derder,2788.0,Derder,,,2016-09-01T13:32:09Z
858,False,,Eugène,,1906,Deschenaux,,,,,2015-05-17T21:18:19Z
859,False,,P. J. Edouard,,1907,Desor,,,,,2015-05-17T21:18:19Z
860,False,,Gabriel,,1908,Despland,,,,,2015-05-17T21:18:19Z
861,False,,Maurice-H.-G.,,1909,Desplands,,,,,2015-05-17T21:18:19Z
862,True,PER_3069_,Marcel,,4160,Dettling,3069.0,Dettling,,,2016-11-15T14:16:50Z
863,False,PER_2284_,Toni,,60,Dettling,2284.0,Dettling,,,2015-05-17T21:18:19Z
864,False,,Adolf K. W.,,1910,Deucher,,Deucher,,,2015-05-17T21:18:19Z
865,False,,G. Adolf,,1911,Deucher,,,,,2015-05-17T21:18:19Z
866,False,,François,,1912,Devenoge,,,,,2015-05-17T21:18:19Z
867,False,,Jacques,,1913,Dicker,,Dicker,,,2015-05-17T21:18:19Z
868,False,PER_2044_,Verena,,61,Diener Lenz,2044.0,Diener Lenz,,,2015-05-17T21:18:19Z
869,False,,Josef,,1914,Diethelm,,,,,2015-05-17T21:18:19Z
870,False,,Hermann,,1915,Dietler,,,,,2015-05-17T21:18:19Z
871,False,PER_2045_,Franz,,729,Dietrich,2045.0,Dietrich,,,2015-05-17T21:18:19Z
872,False,,Eugen,,1916,Dietschi,,,,,2015-05-17T21:18:19Z
873,False,,Hugo,,1917,Dietschi,,,,,2015-05-17T21:18:19Z
874,False,,Urs,,1918,Dietschi,,,,,2015-05-17T21:18:19Z
875,False,,Jost,,1186,Dillier,,Dillier,,,2016-05-02T08:54:59Z
876,False,,Emile,,1919,Dind,,,,,2015-05-17T21:18:19Z
877,False,,Constant,,1920,Dinichert,,,,,2015-05-17T21:18:19Z
878,False,,Hans,,1921,Dinkelmann,,,,,2015-05-17T21:18:19Z
879,False,PER_1016_,Herbert,,569,Dirren,1016.0,Dirren,,,2015-05-17T21:18:19Z
880,True,PER_3052_,Josef,,4151,Dittli,3052.0,Dittli,,,2017-03-22T14:58:22Z
881,False,PER_2209_,Alois,,779,Dobler,2209.0,,,,2015-05-17T21:18:19Z
882,False,,Karl,,1922,Dobler,,,,,2015-05-17T21:18:19Z
883,True,PER_3070_,Marcel,,4190,Dobler,3070.0,Dobler,,,2015-11-04T15:12:27Z
884,False,,Johann,,1923,Doessekel,,,,,2015-05-17T21:18:19Z
885,False,,Ruggero,,1924,Dollfus,,Dollfus,,,2015-05-17T21:18:19Z
886,False,PER_2464_,Franco,,422,Donati,2464.0,Donati,,,2015-05-17T21:18:19Z
887,False,,Gaetano,,1925,Donini,,,,,2015-05-17T21:18:19Z
888,False,PER_2564_,Walter,,797,Donzé,2564.0,Donzé,,,2015-05-17T21:18:19Z
889,False,PER_1152_,Willy,,703,Donzé,1152.0,,,,2015-05-17T21:18:19Z
890,False,PER_2046_,Rosmarie,,63,Dormann,2046.0,Dormann Rosmarie,,,2015-05-17T21:18:19Z
891,False,PER_2483_,Marlyse,,459,Dormond Béguelin,2483.0,Dormond Béguelin,,,2015-05-17T21:18:19Z
892,False,,Oswald,,1926,Dossenbach,,,,,2015-05-17T21:18:19Z
893,False,,Adolf,,1927,Doswald,,,,,2015-05-17T21:18:19Z
894,False,,Carlo,,1928,Dotta,,,,,2015-05-17T21:18:19Z
895,False,PER_2047_,Michael E.,,64,Dreher,2047.0,Dreher,,,2015-05-17T21:18:19Z
896,False,PER_2566_,Ruth,,430,Dreifuss,2566.0,Dreifuss Ruth,,,2015-05-17T21:18:19Z
897,False,PER_1072_,Pierre,,626,Dreyer,1072.0,Dreyer,,,2015-05-17T21:18:19Z
898,False,,Armand,,1929,Droz,,,,,2015-05-17T21:18:19Z
899,False,,Numa,True,1930,Droz,,Droz,,,2015-05-17T21:18:19Z
900,False,,Daniel-Henri,,1931,Druey,,Druey,,,2015-05-17T21:18:19Z
901,False,,Théodore,,1932,Du Plessis,,,,,2015-05-17T21:18:19Z
902,False,,Jean-Pierre,,1933,Dubois,,,,,2015-05-17T21:18:19Z
903,False,PER_1017_,Marcel,,570,Dubois,1017.0,Dubois Marcel,,,2015-05-17T21:18:19Z
904,False,PER_1109_,Gilbert,,660,Duboule,1109.0,,,,2015-05-17T21:18:19Z
905,False,,Jakob,,1934,Dubs,,Dubs,,,2015-05-17T21:18:19Z
906,False,,Alphonse,,1935,Dubuis,,,,,2015-05-17T21:18:19Z
907,False,,Emil,,1936,Düby,,,,,2015-05-17T21:18:19Z
908,False,,Hans,,1937,Düby,,,,,2015-05-17T21:18:19Z
909,False,,Kurt RU,,1938,Düby,,,,,2015-05-17T21:18:19Z
910,False,,Jean-Henri,,1939,Duchosal,,,,,2015-05-17T21:18:19Z
911,False,,Paul-Louis,,1940,Ducommun,,,,,2015-05-17T21:18:19Z
912,False,PER_2210_,Dominique,,65,Ducret,2210.0,Ducret Dominique,,,2015-05-17T21:18:19Z
913,False,,Robert,,1187,Ducret,,Ducret Robert,,,2017-10-09T09:26:30Z
914,False,,Jos.-Henry,,1941,Ducrey,,,,,2015-05-17T21:18:19Z
915,False,PER_2376_,Rose-Marie,,312,Ducrot,2376.0,Ducrot,,,2015-05-17T21:18:19Z
916,False,,B.-Benjamin,,1942,Dufernex,,,,,2015-05-17T21:18:19Z
917,False,,Guillaume-Henri,,1943,Dufour,,,,,2015-05-17T21:18:19Z
918,False,,Jean-Etienne,,1944,Dufour,,,,,2015-05-17T21:18:19Z
919,False,,Emil,,1945,Duft,,,,,2015-05-17T21:18:19Z
920,False,,Johannes,,1946,Duft,,,,,2015-05-17T21:18:19Z
921,False,,Jos. Meinrad Benedikt,,1947,Düggelin,,,,,2015-05-17T21:18:19Z
922,False,PER_2484_,Jean Henri,,460,Dunant,2484.0,Dunant,,,2016-11-30T08:41:22Z
923,False,PER_2049_,Max,,66,Dünki,2049.0,Dünki,,,2015-05-17T21:18:19Z
924,False,,Charles-L.,,1948,Duplan,,,,,2015-05-17T21:18:19Z
925,False,PER_1018_,Bernard,,571,Dupont,1018.0,,,,2015-05-17T21:18:19Z
926,False,PER_2377_,John,,313,Dupraz,2377.0,Dupraz,,,2015-05-17T21:18:19Z
927,False,,F. August,,1949,Dür,,,,,2015-05-17T21:18:19Z
928,False,,Josef,,1950,Dürig,,,,,2015-05-17T21:18:19Z
929,False,PER_1110_,Andreas,,661,Dürr,1110.0,Dürr,,,2015-05-17T21:18:19Z
930,False,,Peter,,1951,Dürrenmatt,,Dürrenmatt Peter,,,2015-05-17T21:18:19Z
931,False,,Ulrich,,1952,Dürrenmatt,,,,,2015-05-17T21:18:19Z
932,False,PER_2378_,Adalbert,,314,Durrer,2378.0,Durrer Adalbert,,,2015-05-17T21:18:19Z
933,False,,Franz Jos. Nikl. Val.,,1953,Durrer,,,,,2015-05-17T21:18:19Z
934,False,,Nikolaus,,1954,Durrer,,,,,2015-05-17T21:18:19Z
935,False,,Robert Ant. Al.,,1955,Durrer,,,,,2015-05-17T21:18:19Z
936,False,,Josef,,1956,Duss,,,,,2015-05-17T21:18:19Z
937,False,,Gottlieb,,1957,Duttweiler,,Duttweiler,,,2015-05-17T21:18:19Z
938,False,,Pierre,,1188,Duvanel,,Duvanel,,,2015-05-17T21:18:19Z
939,False,PER_2285_,Pierre,,67,Duvoisin,2285.0,Duvoisin,,,2015-05-17T21:18:19Z
940,False,PER_2379_,Toni,,315,Eberhard,2379.0,Eberhard,,,2015-05-17T21:18:19Z
941,False,PER_2363_,Barbara,,293,Eberhard-Halter,2363.0,Eberhard-Halter,,,2015-05-17T21:18:19Z
942,False,,Ambros,,1958,Eberle,,,,,2015-05-17T21:18:19Z
943,False,,Josef Anton,,1959,Eberle,,,,,2015-05-17T21:18:19Z
944,True,PER_2774_,Roland,,4068,Eberle,2774.0,Eberle,,,2015-05-17T21:18:19Z
945,False,,Eduard,,1960,Eckenstein,,,,,2015-05-17T21:18:19Z
946,False,,Carl,,1961,Eder,,,,,2015-05-17T21:18:19Z
947,True,PER_2780_,Joachim,,4064,Eder,2780.0,Eder,,,2016-11-09T13:04:34Z
948,False,PER_2380_,Christine,,316,Egerszegi-Obrist,2380.0,Egerszegi-Obrist,,,2015-05-17T21:18:19Z
949,False,PER_2050_,Ernst,True,730,Eggenberg,2050.0,,,,2015-05-17T21:18:19Z
950,False,,Christian,,1962,Eggenberger,,,,,2015-05-17T21:18:19Z
951,False,PER_2258_,Georges,,69,Eggenberger,2258.0,Eggenberger Georges,,,2015-05-17T21:18:19Z
952,False,,Matthias,,1963,Eggenberger,,,,,2015-05-17T21:18:19Z
953,False,,Ulrich,,1964,Eggenberger,,,,,2015-05-17T21:18:19Z
954,False,,Franz,,1965,Egger,,,,,2015-05-17T21:18:19Z
955,True,PER_3113_,Thomas,,4212,Egger,3113.0,Egger,,,2017-11-20T09:26:42Z
956,False,,Walter,,1966,Egger,,,,,2015-05-17T21:18:19Z
957,False,PER_2676_,Esther,,3874,Egger-Wyss,2676.0,Egger,,,2015-05-17T21:18:19Z
958,False,PER_1019_,Albert,,572,Eggli,1019.0,Eggli Albert,,,2015-05-17T21:18:19Z
959,False,,Friedrich,,1967,Eggli,,,,,2015-05-17T21:18:19Z
960,False,PER_2051_,Jacques-Simon,,70,Eggly,2051.0,Eggly,,,2015-05-17T21:18:19Z
961,False,,Franz Xaver,,1968,Eggspühler,,,,,2015-05-17T21:18:19Z
962,False,,Alphons,,1190,Egli,,Egli Alphons,,,2016-09-05T16:55:59Z
963,False,,Gotthard,,1969,Egli,,,,,2015-05-17T21:18:19Z
964,False,,Joseph,,1189,Egli,,Egli Joseph,,,2015-05-17T21:18:19Z
965,True,PER_3005_,Hans,,4110,Egloff,3005.0,Egloff,,,2015-06-16T15:21:46Z
966,False,,Joh. Konrad,,1970,Egloff,,,,,2015-05-17T21:18:19Z
967,False,,André,,1971,Ehrler,,,,,2015-05-17T21:18:19Z
968,False,PER_2381_,Melchior,,317,Ehrler,2381.0,Ehrler Melchior,,,2015-05-17T21:18:19Z
969,False,,Karl Hektor,,1972,Ehrmann,,,,,2015-05-17T21:18:19Z
970,False,,Robert,,1973,Eibel,,,,,2015-05-17T21:18:19Z
971,True,PER_2678_,Corina,,3875,Eichenberger-Walther,2678.0,Eichenberger,,,2018-02-21T09:44:33Z
972,False,,Carl,,1974,Eigenmann,,,,,2015-05-17T21:18:19Z
973,False,,Joh. Konrad,,1975,Eisenhut,,,,,2015-05-17T21:18:19Z
974,False,,Johann Ulrich,,1976,Eisenhut,,,,,2015-05-17T21:18:19Z
975,False,,Johannes,,1977,Eisenhut,,,,,2015-05-17T21:18:19Z
976,False,,Johann B.,,1978,Eisenring,,,,,2015-05-17T21:18:19Z
977,False,PER_2052_,Paul,,731,Eisenring,2052.0,Eisenring Paul,,,2016-05-19T10:51:09Z
978,False,,Theodor,,1979,Eisenring,,,,,2015-05-17T21:18:19Z
979,False,,Emil,,1980,Elsässer,,,,,2015-05-17T21:18:19Z
980,False,,F.-Xavier-M.,,1981,Elsässer,,,,,2015-05-17T21:18:19Z
981,False,,Alexandre,,1982,Emery,,,,,2015-05-17T21:18:19Z
982,False,,Hans,,1983,Enderli,,,,,2015-05-17T21:18:19Z
983,False,PER_1020_,Franz,,573,Eng,1020.0,Eng,,,2015-05-17T21:18:19Z
984,False,,Karl,,1984,Engel,,,,,2015-05-17T21:18:19Z
985,False,PER_2382_,Edi,,318,Engelberger,2382.0,Engelberger,,,2015-05-17T21:18:19Z
986,False,,Joh. Anton,,1985,Engelhard,,,,,2015-05-17T21:18:19Z
987,False,,Joh. Friedr. L.,,1986,Engelhard,,,,,2015-05-17T21:18:19Z
988,False,,Karl,,1987,Engemann,,,,,2015-05-17T21:18:19Z
989,False,PER_2053_,Rolf,,71,Engler,2053.0,Engler,,,2015-05-17T21:18:19Z
990,True,PER_2768_,Stefan,,4055,Engler,2768.0,Engler,,,2016-02-02T09:45:41Z
991,False,PER_2286_,Simon,,72,Epiney,2286.0,Epiney,,,2015-05-17T21:18:19Z
992,False,PER_2054_,Susi,,732,Eppenberger,2054.0,Eppenberger,,,2015-05-17T21:18:19Z
993,False,,Max A.,,1988,Erismann,,,,,2015-05-17T21:18:19Z
994,False,,Anton,,1989,Erni,,,,,2015-05-17T21:18:19Z
995,False,,Josef,,1990,Erni,,,,,2015-05-17T21:18:19Z
996,False,,Franz Eduard,,1991,Erpf,,,,,2015-05-17T21:18:19Z
997,False,,Eugen,,1992,Escher,,,,,2015-05-17T21:18:19Z
998,False,,J. H. Alfred,,1993,Escher,,,,,2015-05-17T21:18:19Z
999,False,,Josef,True,1994,Escher,,Escher Josef,,,2015-05-17T21:18:19Z
1000,False,PER_2557_,Rolf,,537,Escher,2557.0,Escher Rolf,,,2015-05-17T21:18:19Z
1001,False,,Johannes,,1995,Eschmann,,,,,2015-05-17T21:18:19Z
1002,False,PER_2485_,Heinrich,,461,Estermann,2485.0,Estermann Heinrich,,,2015-05-17T21:18:19Z
1003,True,PER_2679_,Yvette,,3876,Estermann,2679.0,Estermann,,,2018-01-16T10:38:57Z
1004,False,,Charles,,1996,Estoppey,,,,,2015-05-17T21:18:19Z
1005,False,PER_2055_,Pierre,,73,Etique,2055.0,Etique,,,2015-05-17T21:18:19Z
1006,False,,Simon,,1997,Etlin,,,,,2015-05-17T21:18:19Z
1007,False,,Philipp,,1998,Etter,,Etter Philipp,,,2015-05-17T21:18:19Z
1008,False,,Rudolf,,1999,Etter,,,,,2015-05-17T21:18:19Z
1009,True,PER_3107_,Erich,,4206,Ettlin,3107.0,Ettlin Erich,,,2015-11-25T14:56:45Z
1010,False,,Arthur,,2000,Eugster,,,,,2015-05-17T21:18:19Z
1011,False,,Gallus,,2001,Eugster,,,,,2015-05-17T21:18:19Z
1012,False,,Howard,,2002,Eugster,,,,,2015-05-17T21:18:19Z
1013,False,PER_2056_,Alexander,,733,Euler,2056.0,Euler,,,2015-05-17T21:18:19Z
1014,False,,Maurice,,2003,Evéquoz,,,,,2015-05-17T21:18:19Z
1015,False,,Raymond,,2004,Evéquoz,,,,,2015-05-17T21:18:19Z
1016,True,PER_2287_,Christoph,,74,Eymann,2287.0,Eymann,,,2018-01-10T16:53:09Z
1017,False,,Fritz Henry,,2005,Eymann,,Eymann Fritz Henry,,,2015-05-17T21:18:19Z
1018,False,,Jules-D.,,2006,Eytel,,,,,2015-05-17T21:18:19Z
1019,False,PER_2057_,Paul,,734,Fäh,2057.0,Fäh,,,2015-05-17T21:18:19Z
1020,False,,Karl Emanuel,,2007,Fahrländer,,,,,2015-05-17T21:18:19Z
1021,False,,Karl F. S.,,2008,Fahrländer,,,,,2015-05-17T21:18:19Z
1022,False,PER_2058_,Angeline,,75,Fankhauser,2058.0,Fankhauser,,,2015-05-17T21:18:19Z
1023,False,,David,,2009,Farbstein,,,,,2015-05-17T21:18:19Z
1024,False,,Hermann,,2010,Farner,,,,,2015-05-17T21:18:19Z
1025,False,PER_2288_,Hugo,,76,Fasel,2288.0,Fasel,,,2015-05-17T21:18:19Z
1026,True,PER_2767_,Daniel,,4056,Fässler,2767.0,Fässler Daniel,,,2017-11-27T17:22:19Z
1027,False,,Johann,,2011,Fässler,,,,,2015-05-17T21:18:19Z
1028,False,,Josef Anton,,2012,Fässler,,,,,2015-05-17T21:18:19Z
1029,False,PER_2448_,Hildegard,,395,Fässler-Osterwalder,2448.0,Fässler Hildegard,,,2015-05-17T21:18:19Z
1030,False,PER_2486_,Jean,,462,Fattebert,2486.0,Fattebert,,,2015-05-17T21:18:19Z
1031,False,,Frédéric,,2013,Fauquex,,,,,2015-05-17T21:18:19Z
1032,False,,Pierre-Frédéric,,2014,Favarger,,Favarger,,,2015-05-17T21:18:19Z
1033,False,,Georges-S.,,2015,Favon,,,,,2015-05-17T21:18:19Z
1034,False,,Antoine,,2016,Favre,,,,,2015-05-17T21:18:19Z
1035,False,PER_2487_,Charles,,463,Favre,2487.0,Favre Charles,,,2015-05-17T21:18:19Z
1036,False,,Joseph-A.,,2017,Favre,,,,,2015-05-17T21:18:19Z
1037,False,,L. Eugène,,2018,Favre,,,,,2015-05-17T21:18:19Z
1038,False,PER_2725_,Laurent,,3922,Favre,2725.0,Favre Laurent,,,2015-05-17T21:18:19Z
1039,False,,Adrien,,2019,Favre-Bulle,,,,,2015-05-17T21:18:19Z
1040,False,,Charles-Albert,,2020,Favrod-Coune,,Favrod-Coune,,,2015-05-17T21:18:19Z
1041,False,,Albert,,2021,Fawer,,,,,2015-05-17T21:18:19Z
1042,False,,Edouard,,2022,Fazan,,,,,2015-05-17T21:18:19Z
1043,False,,G.-Ph.-Henri,,2023,Fazy,,,,,2015-05-17T21:18:19Z
1044,False,,James,,2024,Fazy,,,,,2015-05-17T21:18:19Z
1045,False,,Carl,,2025,Feer,,,,,2015-05-17T21:18:19Z
1046,True,PER_3071_,Laurence,,4195,Fehlmann Rielle,3071.0,Fehlmann Rielle,,,2016-11-21T10:02:48Z
1047,False,,A. Eduard,,2026,Fehr,,Fehr A. Eduard,,,2015-05-17T21:18:19Z
1048,False,PER_2383_,Hans,,319,Fehr,2383.0,Fehr Hans,,,2015-05-17T21:18:19Z
1049,False,PER_2488_,Hans-Jürg,True,464,Fehr,2488.0,Fehr Hans-Jürg,,,2015-05-17T21:18:19Z
1050,False,PER_2059_,Hermann,,735,Fehr,2059.0,Fehr Hermann,,,2015-05-17T21:18:19Z
1051,False,PER_2455_,Jacqueline,,405,Fehr,2455.0,Fehr Jacqueline,,,2015-05-17T21:18:19Z
1052,False,,Joh. Jakob,,2027,Fehr,,,,,2015-05-17T21:18:19Z
1053,False,,Karl Alfred,,2028,Fehr,,,,,2015-05-17T21:18:19Z
1054,False,PER_2289_,Lisbeth,,77,Fehr,2289.0,Fehr Lisbeth,,,2015-05-17T21:18:19Z
1055,False,PER_2489_,Mario,,465,Fehr,2489.0,Fehr Mario,,,2015-05-17T21:18:19Z
1056,False,,Ernst,,2029,Feigenwinter,,,,,2015-05-17T21:18:19Z
1057,False,PER_2060_,Hans-Rudolf,,736,Feigenwinter,2060.0,Feigenwinter Hans-Rudolf,,,2015-05-17T21:18:19Z
1058,False,,Georg,,2030,Felber,,,,,2015-05-17T21:18:19Z
1059,False,,René,,1191,Felber,,Felber René,,,2015-05-17T21:18:19Z
1060,False,,Markus,,2031,Feldmann,,Feldmann,,,2015-05-17T21:18:19Z
1061,False,,Gottfried,,2032,Feller,,,,,2015-05-17T21:18:19Z
1062,True,PER_2789_,Olivier,,4077,Feller,2789.0,Feller,,,2015-06-16T15:23:26Z
1063,False,,Dominik,,2033,Fellmann,,,,,2015-05-17T21:18:19Z
1064,False,,Jakob,,2034,Fenk,,,,,2015-05-17T21:18:19Z
1065,False,,Donatien Ph. A. A.,,2035,Fer,,,,,2015-05-17T21:18:19Z
1066,True,PER_2777_,Yvonne,,4069,Feri,2777.0,Feri Yvonne,,,2016-11-24T11:12:29Z
1067,False,,Mario,,2036,Ferri,,,,,2015-05-17T21:18:19Z
1068,True,PER_2061_,Anita,,466,Fetz,2061.0,Fetz,,,2017-12-20T08:49:46Z
1069,True,PER_2680_,Doris,,3877,Fiala,2680.0,Fiala,,,2018-09-20T11:21:08Z
1070,False,,Heinrich J.,,2037,Fierz,,,,,2015-05-17T21:18:19Z
1071,False,PER_2062_,Lukas,,737,Fierz,2062.0,Fierz Lukas,,,2015-05-17T21:18:19Z
1072,False,PER_2384_,Jean-Jérôme,,320,Filliez,2384.0,Filliez Jean-Jérôme,,,2015-05-17T21:18:19Z
1073,False,,Maurice-Eugène,,2038,Filliez,,,,,2015-05-17T21:18:19Z
1074,False,,Adolf,,2039,Fischer,,,,,2015-05-17T21:18:19Z
1075,False,,Bernhard Friedrich,,2040,Fischer,,,,,2015-05-17T21:18:19Z
1076,False,,Hans,,2041,Fischer,,,,,2015-05-17T21:18:19Z
1077,False,PER_1111_,Hanspeter,,662,Fischer,1111.0,Fischer Hanspeter,,,2015-05-17T21:18:19Z
1078,False,,Josef,,1192,Fischer,,Fischer Josef,,,2015-05-17T21:18:19Z
1079,False,,Leonz,,2042,Fischer,,,,,2015-05-17T21:18:19Z
1080,False,PER_1112_,Otto,,663,Fischer,1112.0,,,,2015-05-17T21:18:19Z
1081,False,PER_2794_,Roland,,4089,Fischer,2794.0,Fischer Roland,,,2015-05-17T21:18:19Z
1082,False,PER_2063_,Theo,,80,Fischer,2063.0,Fischer-Sursee,,,2015-05-17T21:18:19Z
1083,False,PER_2064_,Theo,,79,Fischer,2064.0,Fischer-Hägglingen,,,2015-05-17T21:18:19Z
1084,False,PER_2065_,Ulrich,,81,Fischer,2065.0,Fischer Ulrich,,,2015-05-17T21:18:19Z
1085,False,,Vinzenz,,2043,Fischer,,,,,2015-05-17T21:18:19Z
1086,True,PER_2765_,Beat,,4059,Flach,2765.0,Flach,,,2018-03-15T09:37:22Z
1087,False,,Georges-Adolphe,,2044,Flaction,,,,,2015-05-17T21:18:19Z
1088,False,,Leonhard,,1193,Flepp,,Flepp,,,2015-05-17T21:18:19Z
1089,False,,Peter,,2045,Flisch,,,,,2015-05-17T21:18:19Z
1090,False,PER_2463_,Marguerite,,421,Florio,2463.0,Florio,,,2015-05-17T21:18:19Z
1091,False,PER_1021_,Karl,,574,Flubacher,1021.0,,,,2015-05-17T21:18:19Z
1092,False,,Friedrich,,2046,Flück,,,,,2015-05-17T21:18:19Z
1093,False,PER_2749_,Peter,,4041,Flück,2749.0,Flück Peter,,,2015-05-17T21:18:19Z
1094,False,,Daniel,,2047,Flückiger,,,,,2015-05-17T21:18:19Z
1095,False,,Ernst,,2048,Flückiger,,,,,2015-05-17T21:18:19Z
1096,False,PER_2211_,Michel,,82,Flückiger,2211.0,Flückiger Michel,,,2015-05-17T21:18:19Z
1097,True,PER_2681_,Sylvia,,3878,Flückiger-Bäni,2681.0,Flückiger Sylvia,,,2016-11-21T10:23:35Z
1098,False,,Ernst,,2049,Flükiger,,,,,2015-05-17T21:18:19Z
1099,True,PER_2594_,Kurt,True,1122,Fluri,2594.0,Fluri,,,2018-04-17T11:38:25Z
1100,False,,Augusto,,2050,Fogliardi,,,,,2015-05-17T21:18:19Z
1101,True,PER_2385_,Peter,,321,Föhn,2385.0,Föhn,,,2015-05-17T21:18:19Z
1102,False,,Casimir,,2051,Folletête,,,,,2015-05-17T21:18:19Z
1103,False,,Jean,,2052,Folly,,,,,2015-05-17T21:18:19Z
1104,False,,Charles-Eugène,,2053,Fonjallaz,,,,,2015-05-17T21:18:19Z
1105,False,,J.-Frédéric-H.,,2054,Fonjallaz,,,,,2015-05-17T21:18:19Z
