,0,1,2,3,4,5,6,7
10,4159,Point de presse,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 07.06.2012 15:00,Beginn nicht vor 15 Uhr,Kein Kontakt,Immunitätskommission des Nationalrats (IK-N),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4159.html
11,4161,Mediengespräch,Zukunftstrasse 44; Rue de l'Avenir 44 2501 Biel/Bienne,Di 03.07.2012 10:00,"Der Direktor des BAKOM, Martin Dumermuth, die Bereichsverantwortlichen und externe Referenten werden folgende Themen vorstellen: Telekommunikation; - Wege zur Datenautobahn mit hochwertigem Breitband: Ein neuer Leitfaden zur Erschliessung von Gemeinden, Regionen und Kantonen; - Änderungen im Frequenzspektrum und ihre Folgen - zum Beispiel für Funkmikrofone und drahtlose Kameras; Radio und Fernsehen; - Von der Empfangsgebühr zur Abgabe für Radio und Fernsehen: das neue, geräteunabhängige System; - Akzeptanz der SRG-Programme beim Publikum - Befragung der Universität Zürich","Bundesamt für Kommunikation BAKOM; Zukunftstrasse 44, CH 2501 Biel; Tel. +41 32 327 55 50 (Pressestelle)",Bundesamt für Kommunikation,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4161.html
12,4162,Qualitätsstrategie für die Schweizer Land- und Ernährungswirtschaft,Stade de Suisse; Raum Mittelpunkt; Papiermühlestrasse 71 3014 Bern,Mo 18.06.2012 12:45 - 13:30,Pressekonferenz - Event Charta Qualitätsstrategie,Jürg Jordi; Leiter Fachbereich Kommunikation BLW; +41 31 322 81 28,Bundesamt für Landwirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4162.html
13,4163,"Medienkonferenz mit Bundesrätin Doris Leuthard und den CEO von SBB, Post, Swisscom und skyguide","Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mo 11.06.2012 09:30 - 10:30,-,Presse- und Informationsdienst UVEK; Service de presse et d'information DETEC; Servizio stampa DATEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4163.html
14,4164,Präsentation der TA-SWISS-Studie «Lokalisiert und identifiziert. Wie Ortungstechnologien unser Leben verändern»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 19.06.2012 10:00 - 11:00,Medienkonferenz,Christine D’Anna-Huber; Kommunikation; Tel. direkt: 031 310 99 65; christine.danna@ta-swiss.ch,TA-SWISS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4164.html
15,4165,Hindernisfreie Hochschule – studieren trotz Behinderung,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Mi 28.11.2012 10:30 - 11:30,Medienkonferenz,Myriam Holzner; Kürze&Würze GmbH; für Ihre Kommunikation; Effingerstrasse 6a; 3011 Bern; 031 371 70 55,Agile Behinderten-Selbsthilfe Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4165.html
16,4166,"Offizielles Vierertreffen der Staatsoberhäupter Österreichs, Liechtensteins, Deutschlands und der Schweiz",Rathaus; Hôtel de ville Chur,Mo 11.06.2012 09:50,09:50 Uhr Fototermin; 10:00 Uhr Fototermin; 11:30 Uhr Pressekonferenz,Für weitere Auskünfte betreffend Logistik und Organisation/Pour de plus amples informations sur la logistique et l’organisation : Linda Shepard; Kommunikationsbeauftragte EDA/Chargée de communication DFAE; +41 (0)79 544 48 16; Für inhaltliche Auskünfte/Pour des renseignements contextuels : Brigitte Hauser-Süess; Leiterin Kommunikation EFD/Responsable de communication DFF; +41 (0)79 723 24 37,Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Finanzdepartement EFD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4166.html
17,4167,Oberaufsichtskommission Berufliche Vorsorge OAK BV,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 19.06.2012 11:30,Medienkonferenz,"Oberaufsichtskommission Berufliche Vorsorge; Commission de haute surveillance de la prévoyance professionnelle; Seilerstrasse 8, CH-3003 Bem; +41 31 3224825",Oberaufsichtskommission Berufliche Vorsorge OAK BV,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4167.html
18,4168,gfs-Gesundheitsmonitor 2012,Hotel Bellevue Palace; Salon Président; Kochergasse 3 - 5 3011 Bern,Mo 25.06.2012 10:00,"Medienkonferenz; Begrüssung durch Thomas B. Cueni, Generalsekretär Interpharma; Präsentation der Resultate, Claude Longchamp, Verwaltungsratspräsident und Institutsleiter gfs.bern, Lehrbeauftragter an den Universitäten St. Gallen, Zürich und Bern","Natalia P. Aeple, M.Sc. Junior Communication Manager; interpharma iph; Kommunikation; Petersgraben 35 / Postfach / CH 4003 BASEL; Tel:+41 61 264 34 30",interpharma iph,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4168.html
19,4169,Medienkonferenz,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 11.06.2012 15:00,Thema:; Immunität von Nationalrat Christoph Blocher. Gesuch um Aufhebung; Beginn nicht vor 15:00 Uhr,Kein Kontakt,RK-S,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4169.html
20,4170,"Treffen von Aung San Suu Kyi Abgeordnete und Generalsekretärin der Nationalen Liga für Demokratie, Myanmar","Bundeshaus West / Palais fédéral Ouest; Medienzentrum Bundeshaus, Konferenzsaal/Centre de presse du Palais fédéral; Hotel Bellevue-Palace, Salon Rouge Bern",Do 14.06.2012 18:00 - 20:00,18:00 Uhr Fototermin; 18:50 Uhr Treffen mit den Medien; 20:00 Uhr Fototermin,Für weitere Auskünfte betreffend Logistik und Organisation/Informations sur la logistique et l’organisation de la visite : Linda Shepard; Kommunikationsbeauftragte EDA/Chargée de communication DFAE; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4170.html
21,4171,"Treffen von Aung San Suu Kyi Abgeordnete und Generalsekretärin der Nationalen Liga für Demokratie, Myanmar",Parlamentsgebäude; Palais du Parlement Bern,Fr 15.06.2012 08:30 - 09:15,08:30 Uhr Fototermin; 09:15 Uhr Fototermin,Für weitere Auskünfte betreffend Logistik und Organisation/Informations sur la logistique et l’organisation de la visite : Linda Shepard; Kommunikationsbeauftragte EDA/Chargée de communication DFAE; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4171.html
22,4172,Offizieller Arbeitsbesuch von Frau Hochkommissarin der Vereinten Nationen für Menschenrechte Navanethem Pillay,"Bundeshaus West, Arbeitszimmer des Bundesrates; Palais fédéral ouest, Salon de travail du Conseil fédéral Bern",Do 14.06.2012 11:00,Fototermin,Information EDA / DFAE; +41 31 322 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4172.html
23,4173,"""20 Jahre nach Rio: Wir leben immer noch auf zu grossem Fuss""","Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 14.06.2012 13:30 - 15:00,"An der Medienkonferenz nehmen teil: Adèle Thorens, Co-Präsidentin Grüne Schweiz, Nationalrätin VD; Bastien Girod, Vizepräsident, Nationalrat ZH; Irène Kälin, Vizepräsidentin, Grossrätin AG; Robert Cramer, Vizepräsident, Ständerat GE","Iwan Schauwecker, Fachsekretär bei den Grünen Schweiz; 076 375 70 77",Grüne Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4173.html
24,4174,Über 50 Parlamentarier am Parlamotion,"Bundesterrasse, Parlamentsgebäude; Terrasse du palais fédéral, bâtiment du Parlement; Terrazza di Palazzo federale, Palazzo del Parlamento Bern",Do 14.06.2012 06:15 - 07:00,"Der «Parlamotion», der zur Tradition gewordene Lauf für Parlamentarierinnen und Parlamentarier, findet am Donnerstag, 14. Juni, zum elften Mal statt. Um 6.30 Uhr schickt Bundesrat Ueli Maurer über 50 Politikerinnen und Politiker auf die Strecke. Vor dem Frühstück und vor der ersten Parlamentssitzung rennen, walken oder ska-ten sie beim «Parlamotion» während 20 Minuten rund um das Bundeshaus. Neben den Bundespolitikern machen auch Vertreter der Stadt und des Kantons Bern mit. Sie sind herzlich eingeladen, diesem Anlass beizuwohnen.",Kurt Henauer; 032 327 63 10/079 405 76 20; kurt.henauer@baspo.admin.ch,Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4174.html
25,4175,"Lancierung Volksinitiative ""Goldfranken""","Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 13.06.2012 13:00 - 14:00,Medienkonferenz,"Thomas Jacob, Präsident Verein Goldfranken; 076 370 18 44",Initiativkomitee / NR Lukas Reimann,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4175.html
26,4176,Nationalrat Christoph Blocher nimmt Stellung zum Entscheid der Rechtskommission SR in Sachen Immunität,"Parlamentsgebäude, Wandelhalle, vor dem Bundesratszimmer; Palais fédéral, salle des pas perdus du côté UDC Bern",Mo 11.06.2012,Point de presse; Beginn: 30 Minuten nach Ende Pressekonferenz der Rechtskommission SR,Kein Kontakt,NR Christoph Blocher,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4176.html
27,4177,Publikation Jahresbericht,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Do 21.06.2012 13:30,Medienkonferenz,"Danièle Bersier, Mediendienst fedpol/Service de presse fedpol; 031 323 13 10",Bundesamt für Polizei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4177.html
28,4180,Schweizer Erweiterungsbeitrag: Zwischenbilanz nach Ablauf der Verpflichtungsperiode,Medienzentrum Bundeshaus 3003 Bern,Mo 18.06.2012 11:00 - 12:00,"Nach fünf Jahren läuft am 14. Juni 2012 die Verpflichtungsperiode des Erweiterungsbeitrags aus. Während dieser Phase hat die Schweiz mit den Staaten in Mittel- und Osteuropa, die 2004 der EU beigetreten sind, Projekte beurteilt und genehmigt, die sie in der nun beginnenden Umsetzungsphase bis 2017 finanziell unterstützen wird. Im Rahmen eines Pressegesprächs informieren die Direktion für Entwicklung und Zusammenarbeit (DEZA) und das Staatssekretariat für Wirtschaft (SECO) darüber, mit welchen Staaten im Rahmen der Verpflichtungsperiode welche Projekte vereinbart worden sind.",Tilman RENZ; Integrationsbüro EDA/EVD; Tel. ++41 31 322 26 40,"Integrationsbüro EDA/EVD, DEZA, SECO",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4180.html
29,4181,Point de presse,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Di 19.06.2012 13:00,Themen: Aufsicht über die soziale Krankenversicherung. Bundesgesetz; KVG. Änderung; Hausarztmedizin,Kein Kontakt,SGK-S,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4181.html
30,4182,"""Parlamentarische Immunität eine Farce?""","Hotel Schweizerhof, Salon I 3011 Bern",Fr 15.06.2012 10:00,"An der Medienkonferenz nehmen teil: • Nationalrat Toni Brunner (SG), Präsident SVP Schweiz; • Nationalrat Caspar Baader (BL); • Nationalrat Christoph Blocher (ZH); Beginn 10:00 Uhr oder falls Nationalratssitzung länger dauert, 20 Minuten nach Ende der Sitzung","Martin Baltisser, Generalsekretär SVP Schweiz, 031 300 58 58",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4182.html
31,4183,"""Was läuft falsch in der Schweizer Drogenpolitik?""",Polit-Forum Käfigturm; Marktgasse 67; 2. Stock 3011 Bern,Mo 25.06.2012 13:30,"200 Drogentote im Jahr! Begünstigte Drogenhändler! Verordnungen, die dem Betäubungsgesetz zuwiderlaufen! Medienkonferenz zum Internationalen UNO-Tag gegen Drogenmissbrauch und Drogenhandel; Referenten:; 1. Andrea Geissbühler, Nationalrätin, Polizistin, CO-Präsidentin des Dachverbandes Drogenabstinenz Schweiz;; 2. Leiter einer Therapieinstitution; 3. Ehemals Drogensüchtiger","Sabina Geissbühler-Strupler, Präsidentin EgD; Halen 18; 3037 Herrenschwanden; 031 302 32 92.",Schweizerische Vereinigung Eltern gegen Drogen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4183.html
32,4185,Masterplan für Hausarztmedizin,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 19.06.2012 14:00,Medienkonferenz,"Kommunikationsdienst EDI / Service de la communication, DFI; 031 322 85 79",Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4185.html
33,4186,"""Managerlöhne 2011: Vertrauen verspielt, politische Lösungen notwendig""","Hotel Kreuz, Zeughausgasse Bern",Mo 25.06.2012 09:30,Medienkonferenz,Therese Schmid; schmid@travailsuisse.ch; Tel. 031 370 21 11 bzw. 079 749 38 43.,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4186.html
34,4187,Medienpolitik,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 27.08.2012 13:00,Medienkonferenz,"Roswitha Brunner, B. Sc. Rutz & Partner Consulting GmbH; Hinterdorfstrasse 9; Postfach 470; CH-8702 Zollikon / Zürich; Tel. +41 44 391 32 32",NR Filippo Leutenegger und NR Natalie Rickli,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4187.html
35,4188,"Offizieller Arbeitsbesuch S.E. David Lidington, Minister für Europa, Vereinigtes Königreich",Bundeshaus West / Palais fédéral ouest Bern,Do 21.06.2012 10:50,Fototermin,Information EDA; Tel. : +41 31 322 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4188.html
36,4189,"Bundesrat Johann N. Schneider-Ammann, Vorsteher des Eidgenössischen Volkswirtschaftsdepartements (EVD), empfängt den Handels- und Industrieminister Südafrikas, Rob Davies, sowie Mitglieder der Delegationen zu einem Arbeitsfrühstück",Bernerhof Bern,Do 21.06.2012 09:00,Point de Presse,"Rudolf Christen, Informationschef EVD / Chef de l’Information du DFE; Tel. 031 322 39 60","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4189.html
37,4190,Medienkonferenz,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 26.06.2012 13:30,Themen: Armeewaffen. Stand; Tiger-Teilersatz,Kein Kontakt,SiK-N,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4190.html
38,4191,Jahresmedienkonferenz,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 25.06.2012 10:00,19. Tätigkeitsbericht 2011/2012,Kein Kontakt,Eidgenössischer Datenschutz- und Öffentlichkeitsbeauftragter,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4191.html
39,4192,Aeroradiometrie Stadt Zürich 2012,Nationale Alarmzentrale; Ackermannstrasse 26 Zürich,Di 26.06.2012 08:30,Point de Presse,Information NAZ; Christian Fuchs und Flurin Simeon; 044 256 94 35; info@naz.ch,Nationale Alarmzentrale,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4192.html
40,4193,"""Sorglose Sommerferien"" – mit Unterstützung des EDA","3. Stock, Saal B 310; Bundesgasse 32 Bern",Di 26.06.2012 10:00,Point de Presse,"Stefan von Below, Mediensprecher EDA / porte-parole du DFAE / portavoce DFAE; Tel. +41 79 723 24 37; E-Mail: stefan.vonbelow@eda.admin.ch",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4193.html
41,4194,Fototermin mit Bundesrätin Doris Leuthard und dem chinesischen Umweltminister Zhou Shengxian,"Bernerhof, Bundesgasse 3 Bern",Do 28.06.2012 12:30,-,"Harald Hammel, Presse- und Informationsdienst UVEK / service de presse et d'information SG DETEC / Servizio stampa DATEC; Tel. 031 322 55 11","Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4194.html
42,4195,"Arbeitsbesuch von I.E. Aurelia Frick, Regierungsrätin und Aussenministerin des Fürstentums Liechtenstein",Bundeshaus West / Palais fédéral ouest Bern,Fr 29.06.2012 09:20,Fototermin,Information EDA / Information DFAE; Telefon +41 31 322 31 53; Fax +41 31 324 90 47; info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4195.html
43,4196,IEA nimmt schweizerische Energiepolitik unter die Lupe,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 03.07.2012 13:00 - 13:45,"Die Internationale Energie-Agentur (IEA) hat die schweizerische Energiepolitik einer vertieften Prüfung unterzogen. Die Ergebnisse dieser Tiefenprüfung (indepth review) werden von Maria van der Hoeven, Exekutivdirektorin der IEA, sowie Bundesrätin Doris Leuthard, Vorsteherin UVEK, im Rahmen eines Point de Presse vorgestellt.",Marianne Zünd; Kommunikation BFE/Cheffe de la Communication de l’OFEN; 031 322 56 75 / 079 763 86 11,Bundesamt für Energie,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4196.html
44,4197,Abstimmung vom 23. September 2012: Bund und Kantone lehnen die Volksinitiative „Sicheres Wohnen im Alter“ ab,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 29.06.2012 12:00,"Medienkonferenz mit: Bundespräsidentin Eveline Widmer-Schlumpf; Christian Wanner, Präsident FDK, Finanzdirektor Kt. SO; Maurice Tornay, Finanzdirektor Kt. VS",Kommunikation EFD/Communication du DFF/Comunicazione DFF; +41 31 322 60 33; info@gs-efd.admin.ch,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4197.html
45,4198,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 07.11.2012 14:15,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Kein Kontakt,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4198.html
46,4199,Keine Medienkonferenz zur ersten Bundesratssitzung 2013,Bern,Mi 09.01.2013,-,Kein Kontakt,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4199.html
47,4200,Letzte Bundesratssitzung 2012,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 19.12.2012 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Kein Kontakt,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4200.html
48,4201,Bundesratssitzung vom 27. Juni 2012,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Do 28.06.2012 09:15,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Kein Kontakt,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4201.html
49,4202,Infrastrukturbericht,economiesuisse; Hegibachstrasse 47 8032 Zürich,Mo 02.07.2012 10:00,Pressekonferenz,economiesuisse; Hegibachstrasse 47; CH-8032 Zürich; Telefon +41 44 421 35 53,economiesuisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4202.html
50,4203,Verstärkte Zusammenarbeit zwischen Schweden und der Schweiz auf dem Gebiet Sicherheits- und Verteidigungspolitik,Flugplatz Meiringen (Hangar I); Base aérienne de Meiringen (Hangar 1); Aerodromo di Meiringen (hangar I) Meiringen (BE),Fr 29.06.2012 10:15 - 11:00,Treffen zwischen Bundesrat Ueli Maurer und der schwedischen Verteidigungsministerin Karin Enström; Im Anschluss des Treffens kurze Demo eines FA 18 – Starts (Verhältnisse im Gebirge),Sonja Margelist; Sprecherin VBS/Porte-parole du DDPS/Portavoce del DDPS; 031 324 88 75,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4203.html
51,4204,Lohnforderungen für 2013,Vatter Business Center; Bärenplatz 2 3011 Bern,Do 02.08.2012 09:30,Medienkonferenz,Therese Schmid; Travail.Suisse; 031 370 21 11. schmid@travailsuisse.ch,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4204.html
